text,home_team,away_team,result,result_text,home_score,away_score,date,sport,league
本場basketball比賽由76人主場迎戰塞爾提克。 76人近期狀態不佳，塞爾提克近期狀態不佳。 76人目前排名第4位，塞爾提克排名第1位。 雙方過去6次交手，76人獲勝5場，平局0場，塞爾提克獲勝1場。 76人有9名主力球員可以出戰，塞爾提克有11名主力球員可以出戰。 76人目前有0名球員受傷，塞爾提克有2名球員受傷。 比賽當天天氣為陰天，氣溫約21.8度。 根據賠率，76人被看好獲勝。,76人,塞爾提克,1,平局,0,0,2024-11-29,basketball,nba
本場basketball比賽由湖人主場迎戰塞爾提克。 湖人近期狀態不佳，塞爾提克近期狀態不佳。 湖人目前排名第2位，塞爾提克排名第1位。 雙方過去9次交手，湖人獲勝5場，平局1場，塞爾提克獲勝3場。 湖人有10名主力球員可以出戰，塞爾提克有10名主力球員可以出戰。 湖人目前有1名球員受傷，塞爾提克有3名球員受傷。 比賽當天天氣為強風，氣溫約17.6度。 根據賠率，湖人被看好獲勝。,湖人,塞爾提克,1,平局,0,0,2024-09-21,basketball,nba
本場basketball比賽由湖人主場迎戰塞爾提克。 湖人近期狀態不佳，塞爾提克近期狀態不佳。 湖人目前排名第2位，塞爾提克排名第1位。 雙方過去8次交手，湖人獲勝4場，平局2場，塞爾提克獲勝2場。 湖人有9名主力球員可以出戰，塞爾提克有9名主力球員可以出戰。 湖人目前有3名球員受傷，塞爾提克有3名球員受傷。 比賽當天天氣為陰天，氣溫約24.8度。 根據賠率，湖人被看好獲勝。,湖人,塞爾提克,2,主勝,4,2,2024-08-11,basketball,nba
本場basketball比賽由公牛主場迎戰湖人。 公牛近期狀態不佳，湖人近期狀態不佳。 公牛目前排名第6位，湖人排名第2位。 雙方過去2次交手，公牛獲勝2場，平局0場，湖人獲勝0場。 公牛有11名主力球員可以出戰，湖人有11名主力球員可以出戰。 公牛目前有1名球員受傷，湖人有3名球員受傷。 比賽當天天氣為強風，氣溫約13.8度。 根據賠率，公牛被看好獲勝。,公牛,湖人,1,平局,0,0,2024-07-08,basketball,nba
本場basketball比賽由勇士主場迎戰塞爾提克。 勇士近期狀態不佳，塞爾提克近期狀態不佳。 勇士目前排名第3位，塞爾提克排名第1位。 雙方過去8次交手，勇士獲勝1場，平局3場，塞爾提克獲勝4場。 勇士有9名主力球員可以出戰，塞爾提克有10名主力球員可以出戰。 勇士目前有1名球員受傷，塞爾提克有1名球員受傷。 比賽當天天氣為陰天，氣溫約26.8度。 根據賠率，勇士被看好獲勝。,勇士,塞爾提克,2,主勝,2,1,2024-11-19,basketball,nba
本場basketball比賽由熱火主場迎戰76人。 熱火近期狀態不佳，76人近期狀態不佳。 熱火目前排名第5位，76人排名第4位。 雙方過去8次交手，熱火獲勝0場，平局3場，76人獲勝5場。 熱火有8名主力球員可以出戰，76人有10名主力球員可以出戰。 熱火目前有1名球員受傷，76人有1名球員受傷。 比賽當天天氣為強風，氣溫約21.9度。 根據賠率，熱火被看好獲勝。,熱火,76人,0,客勝,0,1,2025-02-15,basketball,nba
本場basketball比賽由熱火主場迎戰公牛。 熱火近期狀態不佳，公牛近期狀態不佳。 熱火目前排名第5位，公牛排名第6位。 雙方過去7次交手，熱火獲勝3場，平局3場，公牛獲勝1場。 熱火有8名主力球員可以出戰，公牛有11名主力球員可以出戰。 熱火目前有1名球員受傷，公牛有0名球員受傷。 比賽當天天氣為陰天，氣溫約29.9度。 根據賠率，熱火被看好獲勝。,熱火,公牛,0,客勝,1,2,2025-03-12,basketball,nba
本場basketball比賽由76人主場迎戰勇士。 76人近期狀態不佳，勇士近期狀態不佳。 76人目前排名第4位，勇士排名第3位。 雙方過去9次交手，76人獲勝5場，平局0場，勇士獲勝4場。 76人有9名主力球員可以出戰，勇士有9名主力球員可以出戰。 76人目前有1名球員受傷，勇士有3名球員受傷。 比賽當天天氣為陰天，氣溫約14.7度。 根據賠率，76人被看好獲勝。,76人,勇士,2,主勝,3,0,2024-08-15,basketball,nba
本場basketball比賽由勇士主場迎戰熱火。 勇士近期狀態不佳，熱火近期狀態不佳。 勇士目前排名第3位，熱火排名第5位。 雙方過去11次交手，勇士獲勝5場，平局3場，熱火獲勝3場。 勇士有11名主力球員可以出戰，熱火有8名主力球員可以出戰。 勇士目前有3名球員受傷，熱火有2名球員受傷。 比賽當天天氣為小雨，氣溫約28.1度。 根據賠率，勇士被看好獲勝。,勇士,熱火,0,客勝,1,2,2025-01-25,basketball,nba
本場basketball比賽由熱火主場迎戰勇士。 熱火近期狀態不佳，勇士近期狀態不佳。 熱火目前排名第5位，勇士排名第3位。 雙方過去9次交手，熱火獲勝1場，平局3場，勇士獲勝5場。 熱火有10名主力球員可以出戰，勇士有9名主力球員可以出戰。 比賽當天天氣為小雨，氣溫約8.2度。 根據賠率，熱火被看好獲勝。,熱火,勇士,1,平局,1,1,2025-04-18,basketball,nba
本場basketball比賽由塞爾提克主場迎戰76人。 塞爾提克近期狀態不佳，76人近期狀態不佳。 塞爾提克目前排名第1位，76人排名第4位。 雙方過去8次交手，塞爾提克獲勝1場，平局3場，76人獲勝4場。 塞爾提克有10名主力球員可以出戰，76人有11名主力球員可以出戰。 塞爾提克目前有2名球員受傷，76人有2名球員受傷。 比賽當天天氣為晴天，氣溫約27.9度。 根據賠率，塞爾提克被看好獲勝。,塞爾提克,76人,1,平局,1,1,2025-01-04,basketball,nba
本場basketball比賽由公牛主場迎戰勇士。 公牛近期狀態不佳，勇士近期狀態不佳。 公牛目前排名第6位，勇士排名第3位。 雙方過去9次交手，公牛獲勝5場，平局0場，勇士獲勝4場。 公牛有10名主力球員可以出戰，勇士有8名主力球員可以出戰。 公牛目前有2名球員受傷，勇士有1名球員受傷。 比賽當天天氣為陰天，氣溫約17.5度。 根據賠率，公牛被看好獲勝。,公牛,勇士,0,客勝,3,4,2025-05-23,basketball,nba
本場basketball比賽由公牛主場迎戰勇士。 公牛近期狀態不佳，勇士近期狀態不佳。 公牛目前排名第6位，勇士排名第3位。 雙方過去8次交手，公牛獲勝3場，平局1場，勇士獲勝4場。 公牛有10名主力球員可以出戰，勇士有9名主力球員可以出戰。 公牛目前有2名球員受傷，勇士有0名球員受傷。 比賽當天天氣為小雨，氣溫約11.8度。 根據賠率，公牛被看好獲勝。,公牛,勇士,2,主勝,4,2,2025-01-27,basketball,nba
本場basketball比賽由公牛主場迎戰76人。 公牛近期狀態不佳，76人近期狀態不佳。 公牛目前排名第6位，76人排名第4位。 雙方過去10次交手，公牛獲勝3場，平局3場，76人獲勝4場。 公牛有10名主力球員可以出戰，76人有11名主力球員可以出戰。 公牛目前有2名球員受傷，76人有2名球員受傷。 比賽當天天氣為晴天，氣溫約14.6度。 根據賠率，公牛被看好獲勝。,公牛,76人,1,平局,3,3,2025-04-10,basketball,nba
本場basketball比賽由公牛主場迎戰76人。 公牛近期狀態不佳，76人近期狀態不佳。 公牛目前排名第6位，76人排名第4位。 雙方過去4次交手，公牛獲勝0場，平局2場，76人獲勝2場。 公牛有9名主力球員可以出戰，76人有11名主力球員可以出戰。 公牛目前有0名球員受傷，76人有3名球員受傷。 比賽當天天氣為陰天，氣溫約20.5度。 根據賠率，公牛被看好獲勝。,公牛,76人,0,客勝,3,4,2024-07-21,basketball,nba
本場basketball比賽由塞爾提克主場迎戰湖人。 塞爾提克近期狀態不佳，湖人近期狀態不佳。 塞爾提克目前排名第1位，湖人排名第2位。 雙方過去10次交手，塞爾提克獲勝2場，平局3場，湖人獲勝5場。 塞爾提克有10名主力球員可以出戰，湖人有11名主力球員可以出戰。 塞爾提克目前有2名球員受傷，湖人有3名球員受傷。 比賽當天天氣為強風，氣溫約10.7度。 根據賠率，塞爾提克被看好獲勝。,塞爾提克,湖人,0,客勝,0,3,2025-05-29,basketball,nba
本場basketball比賽由湖人主場迎戰勇士。 湖人近期狀態不佳，勇士近期狀態不佳。 湖人目前排名第2位，勇士排名第3位。 雙方過去5次交手，湖人獲勝0場，平局0場，勇士獲勝5場。 湖人有9名主力球員可以出戰，勇士有11名主力球員可以出戰。 湖人目前有2名球員受傷，勇士有0名球員受傷。 比賽當天天氣為晴天，氣溫約13.6度。 根據賠率，湖人被看好獲勝。,湖人,勇士,1,平局,3,3,2024-07-02,basketball,nba
本場basketball比賽由勇士主場迎戰熱火。 勇士近期狀態不佳，熱火近期狀態不佳。 勇士目前排名第3位，熱火排名第5位。 雙方過去8次交手，勇士獲勝4場，平局1場，熱火獲勝3場。 勇士有11名主力球員可以出戰，熱火有8名主力球員可以出戰。 勇士目前有3名球員受傷，熱火有1名球員受傷。 比賽當天天氣為陰天，氣溫約6.9度。 根據賠率，勇士被看好獲勝。,勇士,熱火,2,主勝,3,1,2024-09-28,basketball,nba
本場basketball比賽由76人主場迎戰勇士。 76人近期狀態不佳，勇士近期狀態不佳。 76人目前排名第4位，勇士排名第3位。 雙方過去7次交手，76人獲勝4場，平局0場，勇士獲勝3場。 76人有10名主力球員可以出戰，勇士有8名主力球員可以出戰。 76人目前有2名球員受傷，勇士有2名球員受傷。 比賽當天天氣為陰天，氣溫約23.5度。 根據賠率，76人被看好獲勝。,76人,勇士,1,平局,3,3,2025-03-18,basketball,nba
本場basketball比賽由湖人主場迎戰熱火。 湖人近期狀態不佳，熱火近期狀態不佳。 湖人目前排名第2位，熱火排名第5位。 雙方過去4次交手，湖人獲勝0場，平局3場，熱火獲勝1場。 湖人有10名主力球員可以出戰，熱火有8名主力球員可以出戰。 湖人目前有2名球員受傷，熱火有0名球員受傷。 比賽當天天氣為小雨，氣溫約27.0度。 根據賠率，湖人被看好獲勝。,湖人,熱火,0,客勝,3,4,2024-09-05,basketball,nba
本場basketball比賽由熱火主場迎戰塞爾提克。 熱火近期狀態不佳，塞爾提克近期狀態不佳。 熱火目前排名第5位，塞爾提克排名第1位。 雙方過去5次交手，熱火獲勝2場，平局1場，塞爾提克獲勝2場。 熱火有9名主力球員可以出戰，塞爾提克有8名主力球員可以出戰。 熱火目前有2名球員受傷，塞爾提克有0名球員受傷。 比賽當天天氣為小雨，氣溫約22.4度。 根據賠率，熱火被看好獲勝。,熱火,塞爾提克,2,主勝,4,0,2024-11-28,basketball,nba
本場basketball比賽由勇士主場迎戰塞爾提克。 勇士近期狀態不佳，塞爾提克近期狀態不佳。 勇士目前排名第3位，塞爾提克排名第1位。 雙方過去10次交手，勇士獲勝3場，平局3場，塞爾提克獲勝4場。 勇士有11名主力球員可以出戰，塞爾提克有10名主力球員可以出戰。 勇士目前有3名球員受傷，塞爾提克有0名球員受傷。 比賽當天天氣為陰天，氣溫約26.9度。 根據賠率，勇士被看好獲勝。,勇士,塞爾提克,1,平局,0,0,2024-10-15,basketball,nba
本場basketball比賽由湖人主場迎戰塞爾提克。 湖人近期狀態不佳，塞爾提克近期狀態不佳。 湖人目前排名第2位，塞爾提克排名第1位。 雙方過去5次交手，湖人獲勝0場，平局2場，塞爾提克獲勝3場。 湖人有8名主力球員可以出戰，塞爾提克有9名主力球員可以出戰。 湖人目前有1名球員受傷，塞爾提克有1名球員受傷。 比賽當天天氣為陰天，氣溫約25.0度。 根據賠率，湖人被看好獲勝。,湖人,塞爾提克,2,主勝,2,1,2024-08-09,basketball,nba
本場basketball比賽由熱火主場迎戰塞爾提克。 熱火近期狀態不佳，塞爾提克近期狀態不佳。 熱火目前排名第5位，塞爾提克排名第1位。 雙方過去9次交手，熱火獲勝3場，平局3場，塞爾提克獲勝3場。 熱火有9名主力球員可以出戰，塞爾提克有9名主力球員可以出戰。 熱火目前有3名球員受傷，塞爾提克有1名球員受傷。 比賽當天天氣為強風，氣溫約26.9度。 根據賠率，熱火被看好獲勝。,熱火,塞爾提克,1,平局,3,3,2025-02-05,basketball,nba
本場basketball比賽由塞爾提克主場迎戰76人。 塞爾提克近期狀態不佳，76人近期狀態不佳。 塞爾提克目前排名第1位，76人排名第4位。 雙方過去5次交手，塞爾提克獲勝3場，平局1場，76人獲勝1場。 塞爾提克有10名主力球員可以出戰，76人有10名主力球員可以出戰。 塞爾提克目前有0名球員受傷，76人有3名球員受傷。 比賽當天天氣為強風，氣溫約5.5度。 根據賠率，塞爾提克被看好獲勝。,塞爾提克,76人,1,平局,2,2,2024-09-20,basketball,nba
本場basketball比賽由塞爾提克主場迎戰勇士。 塞爾提克近期狀態不佳，勇士近期狀態不佳。 塞爾提克目前排名第1位，勇士排名第3位。 雙方過去13次交手，塞爾提克獲勝5場，平局3場，勇士獲勝5場。 塞爾提克有9名主力球員可以出戰，勇士有10名主力球員可以出戰。 塞爾提克目前有2名球員受傷，勇士有3名球員受傷。 比賽當天天氣為陰天，氣溫約22.6度。 根據賠率，塞爾提克被看好獲勝。,塞爾提克,勇士,1,平局,0,0,2025-01-04,basketball,nba
本場basketball比賽由76人主場迎戰湖人。 76人近期狀態不佳，湖人近期狀態不佳。 76人目前排名第4位，湖人排名第2位。 雙方過去8次交手，76人獲勝0場，平局3場，湖人獲勝5場。 76人有8名主力球員可以出戰，湖人有9名主力球員可以出戰。 76人目前有0名球員受傷，湖人有2名球員受傷。 比賽當天天氣為晴天，氣溫約27.3度。 根據賠率，76人被看好獲勝。,76人,湖人,0,客勝,0,1,2025-03-12,basketball,nba
